0,timestamp,1_1_mean,1_2_mean,1_3_mean,2_1_mean,2_2_mean,2_3_mean,1_1_std,1_2_std,1_3_std,2_1_std,2_2_std,2_3_std,1_1_max,1_2_max,1_3_max,2_1_max,2_2_max,2_3_max,1_1_min,1_2_min,1_3_min,2_1_min,2_2_min,2_3_min,label
47,1464297748.0,-0.16133,0.974967,0.066827,-0.01582,0.087657,0.03297,0.0,0.0,0.0,0.0,0.0,0.0,-0.16133,0.974967,0.066827,-0.01582,0.087657,0.03297,-0.16133,0.974967,0.066827,-0.01582,0.087657,0.03297,2.0
48,1464298047.0,0.01903,0.98617,0.045749,0.061577,-0.108698,0.071476,0.0,0.0,0.0,0.0,0.0,0.0,0.01903,0.98617,0.045749,0.061577,-0.108698,0.071476,0.01903,0.98617,0.045749,0.061577,-0.108698,0.071476,2.0
49,1464298047.0,0.01903,0.98617,0.045749,0.061577,-0.108698,0.071476,0.0,0.0,0.0,0.0,0.0,0.0,0.01903,0.98617,0.045749,0.061577,-0.108698,0.071476,0.01903,0.98617,0.045749,0.061577,-0.108698,0.071476,2.0
0,1464298347.0,0.578859,-0.104998,0.81565,-0.004199,-0.006897,-0.009855,0.0,0.0,0.0,0.0,0.0,0.0,0.578859,-0.104998,0.81565,-0.004199,-0.006897,-0.009855,0.578859,-0.104998,0.81565,-0.004199,-0.006897,-0.009855,2.0
1,1464298647.0,0.589623,-0.117354,0.80667,-0.003548,-0.006792,-0.008712,0.0,0.0,0.0,0.0,0.0,0.0,0.589623,-0.117354,0.80667,-0.003548,-0.006792,-0.008712,0.589623,-0.117354,0.80667,-0.003548,-0.006792,-0.008712,2.0
2,1464298647.0,0.589623,-0.117354,0.80667,-0.003548,-0.006792,-0.008712,0.0,0.0,0.0,0.0,0.0,0.0,0.589623,-0.117354,0.80667,-0.003548,-0.006792,-0.008712,0.589623,-0.117354,0.80667,-0.003548,-0.006792,-0.008712,2.0
3,1464298948.0,0.636451,-0.307254,0.71772,-0.002892,-0.005886,-0.009334,0.0,0.0,0.0,0.0,0.0,0.0,0.636451,-0.307254,0.71772,-0.002892,-0.005886,-0.009334,0.636451,-0.307254,0.71772,-0.002892,-0.005886,-0.009334,2.0
4,1464299247.0,0.670491,0.01135,0.747576,-0.003569,-0.006746,-0.00976,0.0,0.0,0.0,0.0,0.0,0.0,0.670491,0.01135,0.747576,-0.003569,-0.006746,-0.00976,0.670491,0.01135,0.747576,-0.003569,-0.006746,-0.00976,2.0
5,1464299247.0,0.670491,0.01135,0.747576,-0.003569,-0.006746,-0.00976,0.0,0.0,0.0,0.0,0.0,0.0,0.670491,0.01135,0.747576,-0.003569,-0.006746,-0.00976,0.670491,0.01135,0.747576,-0.003569,-0.006746,-0.00976,2.0
6,1464299548.0,0.753936,0.072561,0.656798,-0.002595,-0.007505,-0.008509,0.0,0.0,0.0,0.0,0.0,0.0,0.753936,0.072561,0.656798,-0.002595,-0.007505,-0.008509,0.753936,0.072561,0.656798,-0.002595,-0.007505,-0.008509,2.0
7,1464299847.0,0.767674,0.084583,0.639798,-0.004017,-0.007361,-0.009216,0.0,0.0,0.0,0.0,0.0,0.0,0.767674,0.084583,0.639798,-0.004017,-0.007361,-0.009216,0.767674,0.084583,0.639798,-0.004017,-0.007361,-0.009216,2.0
8,1464299847.0,0.767674,0.084583,0.639798,-0.004017,-0.007361,-0.009216,0.0,0.0,0.0,0.0,0.0,0.0,0.767674,0.084583,0.639798,-0.004017,-0.007361,-0.009216,0.767674,0.084583,0.639798,-0.004017,-0.007361,-0.009216,2.0
9,1464300148.0,0.749538,0.060153,0.664444,0.00588,-0.004208,0.000795,0.0,0.0,0.0,0.0,0.0,0.0,0.749538,0.060153,0.664444,0.00588,-0.004208,0.000795,0.749538,0.060153,0.664444,0.00588,-0.004208,0.000795,2.0
10,1464300447.0,0.742981,0.057842,0.672634,-0.002817,-0.008866,-0.00644,0.0,0.0,0.0,0.0,0.0,0.0,0.742981,0.057842,0.672634,-0.002817,-0.008866,-0.00644,0.742981,0.057842,0.672634,-0.002817,-0.008866,-0.00644,2.0
11,1464300447.0,0.742981,0.057842,0.672634,-0.002817,-0.008866,-0.00644,0.0,0.0,0.0,0.0,0.0,0.0,0.742981,0.057842,0.672634,-0.002817,-0.008866,-0.00644,0.742981,0.057842,0.672634,-0.002817,-0.008866,-0.00644,2.0
12,1464300747.0,0.722882,-0.002752,0.696772,0.003034,-0.006111,-0.003479,0.0,0.0,0.0,0.0,0.0,0.0,0.722882,-0.002752,0.696772,0.003034,-0.006111,-0.003479,0.722882,-0.002752,0.696772,0.003034,-0.006111,-0.003479,2.0
13,1464301048.0,0.70817,0.007859,0.712431,-0.003777,-0.007639,-0.009342,0.0,0.0,0.0,0.0,0.0,0.0,0.70817,0.007859,0.712431,-0.003777,-0.007639,-0.009342,0.70817,0.007859,0.712431,-0.003777,-0.007639,-0.009342,2.0
14,1464301048.0,0.70817,0.007859,0.712431,-0.003777,-0.007639,-0.009342,0.0,0.0,0.0,0.0,0.0,0.0,0.70817,0.007859,0.712431,-0.003777,-0.007639,-0.009342,0.70817,0.007859,0.712431,-0.003777,-0.007639,-0.009342,2.0
15,1464301347.0,0.671058,0.177505,0.722962,-0.003647,-0.006385,-0.017422,0.0,0.0,0.0,0.0,0.0,0.0,0.671058,0.177505,0.722962,-0.003647,-0.006385,-0.017422,0.671058,0.177505,0.722962,-0.003647,-0.006385,-0.017422,2.0
16,1464301648.0,0.833428,-0.060181,0.556562,-0.003301,-0.006993,-0.008304,0.0,0.0,0.0,0.0,0.0,0.0,0.833428,-0.060181,0.556562,-0.003301,-0.006993,-0.008304,0.833428,-0.060181,0.556562,-0.003301,-0.006993,-0.008304,2.0
17,1464301648.0,0.833428,-0.060181,0.556562,-0.003301,-0.006993,-0.008304,0.0,0.0,0.0,0.0,0.0,0.0,0.833428,-0.060181,0.556562,-0.003301,-0.006993,-0.008304,0.833428,-0.060181,0.556562,-0.003301,-0.006993,-0.008304,2.0
18,1464302416.0,-0.002597,0.379926,0.928802,0.011225,-0.010058,-0.010718,0.0,0.0,0.0,0.0,0.0,0.0,-0.002597,0.379926,0.928802,0.011225,-0.010058,-0.010718,-0.002597,0.379926,0.928802,0.011225,-0.010058,-0.010718,2.0
19,1464302547.0,-0.095495,0.110388,0.999153,-0.000301,-0.013597,-0.007859,0.0,0.0,0.0,0.0,0.0,0.0,-0.095495,0.110388,0.999153,-0.000301,-0.013597,-0.007859,-0.095495,0.110388,0.999153,-0.000301,-0.013597,-0.007859,2.0
20,1464302547.0,-0.095495,0.110388,0.999153,-0.000301,-0.013597,-0.007859,0.0,0.0,0.0,0.0,0.0,0.0,-0.095495,0.110388,0.999153,-0.000301,-0.013597,-0.007859,-0.095495,0.110388,0.999153,-0.000301,-0.013597,-0.007859,2.0
21,1464302845.0,0.234564,0.951553,0.046369,0.050776,0.077006,0.100126,0.0,0.0,0.0,0.0,0.0,0.0,0.234564,0.951553,0.046369,0.050776,0.077006,0.100126,0.234564,0.951553,0.046369,0.050776,0.077006,0.100126,2.0
22,1464302845.0,0.234564,0.951553,0.046369,0.050776,0.077006,0.100126,0.0,0.0,0.0,0.0,0.0,0.0,0.234564,0.951553,0.046369,0.050776,0.077006,0.100126,0.234564,0.951553,0.046369,0.050776,0.077006,0.100126,2.0
23,1464303143.0,-0.058607,0.290587,0.957032,-0.01072,-0.000451,0.016719,0.0,0.0,0.0,0.0,0.0,0.0,-0.058607,0.290587,0.957032,-0.01072,-0.000451,0.016719,-0.058607,0.290587,0.957032,-0.01072,-0.000451,0.016719,2.0
24,1464303442.0,-0.008338,0.036444,1.004143,-0.038659,-0.069231,-0.138507,0.0,0.0,0.0,0.0,0.0,0.0,-0.008338,0.036444,1.004143,-0.038659,-0.069231,-0.138507,-0.008338,0.036444,1.004143,-0.038659,-0.069231,-0.138507,2.0
25,1464303442.0,-0.008338,0.036444,1.004143,-0.038659,-0.069231,-0.138507,0.0,0.0,0.0,0.0,0.0,0.0,-0.008338,0.036444,1.004143,-0.038659,-0.069231,-0.138507,-0.008338,0.036444,1.004143,-0.038659,-0.069231,-0.138507,2.0
26,1464303741.0,-0.008137,0.005477,1.012612,-0.004468,-0.00755,-0.00693,0.0,0.0,0.0,0.0,0.0,0.0,-0.008137,0.005477,1.012612,-0.004468,-0.00755,-0.00693,-0.008137,0.005477,1.012612,-0.004468,-0.00755,-0.00693,2.0
27,1464304040.0,-0.007826,0.005745,1.011603,-0.00442,-0.008158,-0.007721,0.0,0.0,0.0,0.0,0.0,0.0,-0.007826,0.005745,1.011603,-0.00442,-0.008158,-0.007721,-0.007826,0.005745,1.011603,-0.00442,-0.008158,-0.007721,2.0
28,1464304040.0,-0.007826,0.005745,1.011603,-0.00442,-0.008158,-0.007721,0.0,0.0,0.0,0.0,0.0,0.0,-0.007826,0.005745,1.011603,-0.00442,-0.008158,-0.007721,-0.007826,0.005745,1.011603,-0.00442,-0.008158,-0.007721,2.0
29,1464304341.0,-0.007543,0.004753,1.009843,-0.004001,-0.007613,-0.007836,0.0,0.0,0.0,0.0,0.0,0.0,-0.007543,0.004753,1.009843,-0.004001,-0.007613,-0.007836,-0.007543,0.004753,1.009843,-0.004001,-0.007613,-0.007836,2.0
30,1464304641.0,-0.004264,0.004207,1.011448,-0.004091,-0.006341,-0.007774,0.0,0.0,0.0,0.0,0.0,0.0,-0.004264,0.004207,1.011448,-0.004091,-0.006341,-0.007774,-0.004264,0.004207,1.011448,-0.004091,-0.006341,-0.007774,2.0
31,1464304641.0,-0.004264,0.004207,1.011448,-0.004091,-0.006341,-0.007774,0.0,0.0,0.0,0.0,0.0,0.0,-0.004264,0.004207,1.011448,-0.004091,-0.006341,-0.007774,-0.004264,0.004207,1.011448,-0.004091,-0.006341,-0.007774,2.0
32,1464304941.0,-0.003494,0.004714,1.008536,-0.003416,-0.005609,-0.008816,0.0,0.0,0.0,0.0,0.0,0.0,-0.003494,0.004714,1.008536,-0.003416,-0.005609,-0.008816,-0.003494,0.004714,1.008536,-0.003416,-0.005609,-0.008816,2.0
33,1464305540.0,-0.007598,0.00694,1.009223,-0.003634,-0.006074,-0.008561,0.0,0.0,0.0,0.0,0.0,0.0,-0.007598,0.00694,1.009223,-0.003634,-0.006074,-0.008561,-0.007598,0.00694,1.009223,-0.003634,-0.006074,-0.008561,2.0
34,1464305840.0,-0.00772,0.006202,1.009734,-0.003738,-0.006061,-0.008443,0.0,0.0,0.0,0.0,0.0,0.0,-0.00772,0.006202,1.009734,-0.003738,-0.006061,-0.008443,-0.00772,0.006202,1.009734,-0.003738,-0.006061,-0.008443,2.0
35,1464305840.0,-0.007774,0.0061145,1.0094824999999998,-0.0036455000000000003,-0.0060035,-0.008539000000000001,5.3999999999999795e-05,8.74999999999999e-05,0.0002514999999999601,9.249999999999992e-05,5.750000000000026e-05,9.599999999999973e-05,-0.00772,0.006202,1.009734,-0.003553,-0.005946,-0.008443,-0.007828,0.006027,1.009231,-0.003738,-0.006061,-0.008635,2.0
36,1464305922.0,-0.007937,0.0060114999999999995,1.0095295,-0.0036695,-0.0059900000000000005,-0.008565,0.00010899999999999972,1.5500000000000323e-05,0.00029849999999997934,0.00011649999999999985,4.40000000000002e-05,6.999999999999975e-05,-0.007828,0.006027,1.009828,-0.003553,-0.005946,-0.008495,-0.008046,0.005996,1.009231,-0.003786,-0.006034,-0.008635,2.0
37,1464305944.0,-0.007879,0.0061554999999999995,1.009342,-0.003528,-0.0057915,-0.0084025,0.00016699999999999961,0.00015950000000000035,0.00048599999999998644,0.000258,0.0002425000000000001,9.250000000000057e-05,-0.007712,0.006315,1.009828,-0.00327,-0.005549,-0.00831,-0.008046,0.005996,1.008856,-0.003786,-0.006034,-0.008495,2.0
38,1464306004.0,-0.0076435,0.006509,1.0087405,-0.0033604999999999998,-0.005559,-0.0084145,6.849999999999998e-05,0.00019399999999999973,0.0001154999999999351,9.050000000000009e-05,1.0000000000000026e-05,0.00010450000000000043,-0.007575,0.006703,1.008856,-0.00327,-0.005549,-0.00831,-0.007712,0.006315,1.008625,-0.003451,-0.005569,-0.008519,2.0
39,1464306101.0,-0.0076749999999999995,0.0066995,1.0087035000000002,-0.003445,-0.0056595,-0.008614,9.999999999999984e-05,3.500000000000031e-06,7.849999999998136e-05,5.999999999999929e-06,9.049999999999987e-05,9.49999999999996e-05,-0.007575,0.006703,1.008782,-0.003439,-0.005569,-0.008519,-0.007775,0.006696,1.008625,-0.003451,-0.00575,-0.008709,2.0
40,1464306142.0,-0.007951,0.006104999999999999,1.0091505,-0.003567,-0.0060065,-0.0084545,0.00017600000000000037,0.0005909999999999999,0.00036849999999999383,0.00012799999999999986,0.0002565000000000002,0.0002544999999999995,-0.007775,0.006696,1.009519,-0.003439,-0.00575,-0.0082,-0.008127,0.005514,1.008782,-0.003695,-0.006263,-0.008709,2.0
41,1464306192.0,-0.00784,0.0054494999999999995,1.009054,-0.0035125,-0.0059085000000000006,-0.008518000000000001,0.00028700000000000036,6.449999999999989e-05,0.0004650000000000487,0.00018249999999999994,0.0003545000000000002,0.0003179999999999997,-0.007553,0.005514,1.009519,-0.00333,-0.005554,-0.0082,-0.008127,0.005385,1.008589,-0.003695,-0.006263,-0.008836,2.0
42,1464306281.0,-0.0060585,0.004945,1.0098135,-0.0035380000000000003,-0.005827000000000001,-0.008736500000000001,0.0014944999999999997,0.00043999999999999985,0.0012245000000000728,0.00020800000000000007,0.00027300000000000024,9.949999999999976e-05,-0.004564,0.005385,1.011038,-0.00333,-0.005554,-0.008637,-0.007553,0.004505,1.008589,-0.003746,-0.0061,-0.008836,2.0
43,1464306345.0,-0.0046245,0.004486,1.0103285,-0.003761,-0.0060935,-0.008469,6.049999999999979e-05,1.9000000000000353e-05,0.0007095000000000296,1.4999999999999823e-05,6.499999999999995e-06,0.00016800000000000061,-0.004564,0.004505,1.011038,-0.003746,-0.006087,-0.008301,-0.004685,0.004467,1.009619,-0.003776,-0.0061,-0.008637,2.0
44,1464306370.0,-0.004396000000000001,0.004451,1.009082,-0.0036265,-0.005628,-0.008392,0.00028899999999999976,1.5999999999999955e-05,0.0005370000000000097,0.0001494999999999999,0.0004590000000000002,9.099999999999994e-05,-0.004107,0.004467,1.009619,-0.003477,-0.005169,-0.008301,-0.004685,0.004435,1.008545,-0.003776,-0.006087,-0.008483,2.0
45,1464306424.0,-0.004028500000000001,0.0045915,1.0088615,-0.003483,-0.005358,-0.0085965,7.850000000000001e-05,0.00015649999999999996,0.00031649999999994183,5.999999999999929e-06,0.00018899999999999993,0.00011350000000000075,-0.00395,0.004748,1.009178,-0.003477,-0.005169,-0.008483,-0.004107,0.004435,1.008545,-0.003489,-0.005547,-0.00871,2.0
46,1464306484.0,-0.0039395,0.0048785,1.0087785,-0.0033305,-0.0053360000000000005,-0.008699,1.0500000000000093e-05,0.0001305000000000004,0.0003994999999999971,0.0001585,0.00021099999999999982,1.1000000000000593e-05,-0.003929,0.005009,1.009178,-0.003172,-0.005125,-0.008688,-0.00395,0.004748,1.008379,-0.003489,-0.005547,-0.00871,2.0
47,1464306574.0,-0.0039805,0.0051445,1.0083579999999999,-0.0031425,-0.0050775,-0.0086435,5.1499999999999897e-05,0.00013549999999999977,2.0999999999937735e-05,2.9500000000000012e-05,4.750000000000023e-05,4.44999999999994e-05,-0.003929,0.00528,1.008379,-0.003113,-0.00503,-0.008599,-0.004032,0.005009,1.008337,-0.003172,-0.005125,-0.008688,2.0
48,1464306641.0,-0.0040165,0.0049925,1.0084635,-0.003075,-0.0051445,-0.0084965,1.549999999999989e-05,0.0002875,0.00012650000000002937,3.799999999999984e-05,0.00011450000000000002,0.00010250000000000016,-0.004001,0.00528,1.00859,-0.003037,-0.00503,-0.008394,-0.004032,0.004705,1.008337,-0.003113,-0.005259,-0.008599,2.0
49,1464306670.0,-0.003868,0.004725,1.008461,-0.0030615,-0.0051325,-0.00842,0.0001330000000000001,2.0000000000000052e-05,0.00012900000000004574,2.45e-05,0.00012649999999999988,2.599999999999998e-05,-0.003735,0.004745,1.00859,-0.003037,-0.005006,-0.008394,-0.004001,0.004705,1.008332,-0.003086,-0.005259,-0.008446,2.0
0,1464306741.0,-0.0039045,0.0046615,1.0087765,-0.0032285,-0.0051754999999999995,-0.008774500000000001,0.00016950000000000016,8.350000000000024e-05,0.0004444999999999588,0.00014249999999999983,0.00016949999999999995,0.0003284999999999998,-0.003735,0.004745,1.009221,-0.003086,-0.005006,-0.008446,-0.004074,0.004578,1.008332,-0.003371,-0.005345,-0.009103,2.0
1,1464306821.0,-0.004577,0.0041615,1.0105115,-0.0036505,-0.0057295,-0.0082365,0.000503,0.00041649999999999977,0.0012905000000000832,0.00027950000000000023,0.00038449999999999986,0.0008665000000000001,-0.004074,0.004578,1.011802,-0.003371,-0.005345,-0.00737,-0.00508,0.003745,1.009221,-0.00393,-0.006114,-0.009103,2.0
2,1464306848.0,-0.005400500000000001,0.003851,1.0107210000000002,-0.003664,-0.005893499999999999,-0.007963,0.00032050000000000004,0.00010599999999999976,0.0010809999999999986,0.0002660000000000002,0.00022049999999999978,0.0005929999999999998,-0.00508,0.003957,1.011802,-0.003398,-0.005673,-0.00737,-0.005721,0.003745,1.00964,-0.00393,-0.006114,-0.008556,2.0
3,1464306916.0,-0.005559,0.0043345,1.0091675,-0.0033895,-0.0054915,-0.00864,0.00016200000000000025,0.00037750000000000023,0.00047250000000009784,8.500000000000044e-06,0.00018150000000000024,8.400000000000074e-05,-0.005397,0.004712,1.00964,-0.003381,-0.00531,-0.008556,-0.005721,0.003957,1.008695,-0.003398,-0.005673,-0.008724,2.0
4,1464306964.0,-0.005501,0.0047665,1.0088905,-0.0032525,-0.005254,-0.0086765,0.00010399999999999993,5.449999999999986e-05,0.0001955000000000151,0.00012849999999999993,5.5999999999999626e-05,4.750000000000067e-05,-0.005397,0.004821,1.009086,-0.003124,-0.005198,-0.008629,-0.005605,0.004712,1.008695,-0.003381,-0.00531,-0.008724,2.0
5,1464307032.0,-0.005695,0.004824999999999999,1.0094715,-0.0031805,-0.005364000000000001,-0.008684,9.000000000000024e-05,4.000000000000097e-06,0.0003855000000000386,5.649999999999991e-05,0.00016599999999999991,5.500000000000036e-05,-0.005605,0.004829,1.009857,-0.003124,-0.005198,-0.008629,-0.005785,0.004821,1.009086,-0.003237,-0.00553,-0.008739,2.0
6,1464307091.0,-0.005567,0.0049865,1.0092865,-0.003237,-0.005471,-0.008684500000000001,0.0002180000000000003,0.0001575000000000001,0.0005705000000000293,0.0,5.9000000000000025e-05,5.449999999999986e-05,-0.005349,0.005144,1.009857,-0.003237,-0.005412,-0.00863,-0.005785,0.004829,1.008716,-0.003237,-0.00553,-0.008739,2.0
7,1464307156.0,-0.005461,0.004949,1.008871,-0.0032069999999999998,-0.0055205,-0.008716000000000002,0.00011200000000000012,0.00019499999999999986,0.00015500000000001624,2.9999999999999862e-05,0.00010850000000000009,8.600000000000014e-05,-0.005349,0.005144,1.009026,-0.003177,-0.005412,-0.00863,-0.005573,0.004754,1.008716,-0.003237,-0.005629,-0.008802,2.0
8,1464307209.0,-0.00552,0.0048875,1.00869,-0.0031545,-0.0054564999999999995,-0.0087595,5.3000000000000096e-05,0.00013349999999999994,0.00033600000000000296,2.2500000000000167e-05,0.00017250000000000034,4.25e-05,-0.005467,0.005021,1.009026,-0.003132,-0.005284,-0.008717,-0.005573,0.004754,1.008354,-0.003177,-0.005629,-0.008802,2.0
9,1464307262.0,-0.0054335,0.005235500000000001,1.0086635,-0.003107,-0.005291,-0.008803,3.3499999999999676e-05,0.00021449999999999985,0.0003094999999999626,2.499999999999985e-05,7.000000000000062e-06,8.599999999999927e-05,-0.0054,0.00545,1.008973,-0.003082,-0.005284,-0.008717,-0.005467,0.005021,1.008354,-0.003132,-0.005298,-0.008889,2.0
10,1464307362.0,-0.005522,0.0052575,1.008859,-0.003124,-0.0053775,-0.008791,0.00012199999999999971,0.00019249999999999996,0.00011399999999994748,4.199999999999994e-05,7.950000000000014e-05,9.8e-05,-0.0054,0.00545,1.008973,-0.003082,-0.005298,-0.008693,-0.005644,0.005065,1.008745,-0.003166,-0.005457,-0.008889,2.0
11,1464307389.0,-0.0055445,0.005189,1.0084545,-0.0032565,-0.005248,-0.008702499999999998,9.949999999999976e-05,0.00012399999999999998,0.00029049999999997134,9.050000000000009e-05,0.00020899999999999998,9.49999999999996e-06,-0.005445,0.005313,1.008745,-0.003166,-0.005039,-0.008693,-0.005644,0.005065,1.008164,-0.003347,-0.005457,-0.008712,2.0
12,1464307442.0,-0.0055385,0.0052635,1.0083545,-0.0032425,-0.0052534999999999995,-0.008678499999999999,9.349999999999983e-05,4.9500000000000065e-05,0.00019049999999998235,0.00010449999999999999,0.00021449999999999985,3.3499999999999676e-05,-0.005445,0.005313,1.008545,-0.003138,-0.005039,-0.008645,-0.005632,0.005214,1.008164,-0.003347,-0.005468,-0.008712,2.0
13,1464307516.0,-0.0054525,0.005364,1.008497,-0.0030895000000000002,-0.0052695,-0.008243,0.00017949999999999997,0.00014999999999999996,4.8000000000048004e-05,4.850000000000015e-05,0.0001984999999999999,0.0004019999999999996,-0.005273,0.005514,1.008545,-0.003041,-0.005071,-0.007841,-0.005632,0.005214,1.008449,-0.003138,-0.005468,-0.008645,2.0
14,1464307569.0,-0.0052580000000000005,0.0050425,1.0086835,-0.003041,-0.0051315,-0.005464,1.4999999999999823e-05,0.0004714999999999997,0.00023450000000002635,0.0,6.049999999999979e-05,0.0023770000000000006,-0.005243,0.005514,1.008918,-0.003041,-0.005071,-0.003087,-0.005273,0.004571,1.008449,-0.003041,-0.005192,-0.007841,2.0
15,1464307638.0,-0.004662,0.004346,1.00937,-0.0032525,-0.005490999999999999,-0.0056925,0.0005809999999999999,0.00022500000000000037,0.00045200000000000795,0.0002115000000000001,0.0002990000000000002,0.0026054999999999997,-0.004081,0.004571,1.009822,-0.003041,-0.005192,-0.003087,-0.005243,0.004121,1.008918,-0.003464,-0.00579,-0.008298,2.0
16,1464307701.0,-0.00402,0.004358,1.009878,-0.0035770000000000003,-0.005889999999999999,-0.008494,6.100000000000029e-05,0.00023700000000000023,5.6000000000056005e-05,0.00011300000000000004,9.999999999999984e-05,0.000196,-0.003959,0.004595,1.009934,-0.003464,-0.00579,-0.008298,-0.004081,0.004121,1.009822,-0.00369,-0.00599,-0.00869,2.0
17,1464307754.0,-0.0037324999999999997,0.004848,1.0097800000000001,-0.0035495,-0.006075,-0.00858,0.00022649999999999992,0.00025299999999999975,0.0001540000000000985,0.0001405,8.5e-05,0.00010999999999999985,-0.003506,0.005101,1.009934,-0.003409,-0.00599,-0.00847,-0.003959,0.004595,1.009626,-0.00369,-0.00616,-0.00869,2.0
18,1464307802.0,-0.004849,0.0053095,1.009591,-0.0033615,-0.005766,-0.0085935,0.0013429999999999998,0.00020850000000000035,3.500000000000725e-05,4.7500000000000016e-05,0.0003939999999999998,0.00012350000000000035,-0.003506,0.005518,1.009626,-0.003314,-0.005372,-0.00847,-0.006192,0.005101,1.009556,-0.003409,-0.00616,-0.008717,2.0
19,1464307862.0,-0.006134499999999999,0.0056955,1.0090059999999998,-0.0032695,-0.0053065000000000005,-0.0087895,5.7499999999999826e-05,0.0001774999999999997,0.0005499999999999394,4.450000000000005e-05,6.550000000000002e-05,7.249999999999965e-05,-0.006077,0.005873,1.009556,-0.003225,-0.005241,-0.008717,-0.006192,0.005518,1.008456,-0.003314,-0.005372,-0.008862,2.0
20,1464307938.0,-0.006077,0.005873,1.008456,-0.003225,-0.005241,-0.008862,0.0,0.0,0.0,0.0,0.0,0.0,-0.006077,0.005873,1.008456,-0.003225,-0.005241,-0.008862,-0.006077,0.005873,1.008456,-0.003225,-0.005241,-0.008862,2.0
21,1464308239.0,-0.00873,0.492827,0.874668,-0.003767,-0.006585,-0.009208,0.0,0.0,0.0,0.0,0.0,0.0,-0.00873,0.492827,0.874668,-0.003767,-0.006585,-0.009208,-0.00873,0.492827,0.874668,-0.003767,-0.006585,-0.009208,2.0
22,1464308239.0,-0.00873,0.492827,0.874668,-0.003767,-0.006585,-0.009208,0.0,0.0,0.0,0.0,0.0,0.0,-0.00873,0.492827,0.874668,-0.003767,-0.006585,-0.009208,-0.00873,0.492827,0.874668,-0.003767,-0.006585,-0.009208,2.0
23,1464308539.0,-0.00716,0.005801,1.011988,-0.004135,-0.006259,-0.009002,0.0,0.0,0.0,0.0,0.0,0.0,-0.00716,0.005801,1.011988,-0.004135,-0.006259,-0.009002,-0.00716,0.005801,1.011988,-0.004135,-0.006259,-0.009002,2.0
24,1464308695.0,-0.007614,0.005472,1.011651,-0.003957,-0.007236,-0.007939,0.0,0.0,0.0,0.0,0.0,0.0,-0.007614,0.005472,1.011651,-0.003957,-0.007236,-0.007939,-0.007614,0.005472,1.011651,-0.003957,-0.007236,-0.007939,2.0
25,1464308695.0,-0.007614,0.005472,1.011651,-0.003957,-0.007236,-0.007939,0.0,0.0,0.0,0.0,0.0,0.0,-0.007614,0.005472,1.011651,-0.003957,-0.007236,-0.007939,-0.007614,0.005472,1.011651,-0.003957,-0.007236,-0.007939,2.0
26,1464308839.0,-0.006714,0.005709,1.010303,-0.003236,-0.00643,-0.009035,0.0,0.0,0.0,0.0,0.0,0.0,-0.006714,0.005709,1.010303,-0.003236,-0.00643,-0.009035,-0.006714,0.005709,1.010303,-0.003236,-0.00643,-0.009035,2.0
27,1464308839.0,-0.006714,0.005709,1.010303,-0.003236,-0.00643,-0.009035,0.0,0.0,0.0,0.0,0.0,0.0,-0.006714,0.005709,1.010303,-0.003236,-0.00643,-0.009035,-0.006714,0.005709,1.010303,-0.003236,-0.00643,-0.009035,2.0
28,1464309139.0,-0.005301,0.008662,1.008446,-0.003467,-0.005916,-0.009289,0.0,0.0,0.0,0.0,0.0,0.0,-0.005301,0.008662,1.008446,-0.003467,-0.005916,-0.009289,-0.005301,0.008662,1.008446,-0.003467,-0.005916,-0.009289,2.0
29,1464309439.0,-0.00634,0.005027,1.008821,-0.003236,-0.005793,-0.009073,0.0,0.0,0.0,0.0,0.0,0.0,-0.00634,0.005027,1.008821,-0.003236,-0.005793,-0.009073,-0.00634,0.005027,1.008821,-0.003236,-0.005793,-0.009073,2.0
30,1464309439.0,-0.00634,0.005027,1.008821,-0.003236,-0.005793,-0.009073,0.0,0.0,0.0,0.0,0.0,0.0,-0.00634,0.005027,1.008821,-0.003236,-0.005793,-0.009073,-0.00634,0.005027,1.008821,-0.003236,-0.005793,-0.009073,2.0
31,1464309739.0,-0.007784,0.006732,1.010666,-0.003978,-0.00634,-0.009224,0.0,0.0,0.0,0.0,0.0,0.0,-0.007784,0.006732,1.010666,-0.003978,-0.00634,-0.009224,-0.007784,0.006732,1.010666,-0.003978,-0.00634,-0.009224,1.0
32,1464310039.0,-0.006909,0.004505,1.010015,-0.003178,-0.005933,-0.009211,0.0,0.0,0.0,0.0,0.0,0.0,-0.006909,0.004505,1.010015,-0.003178,-0.005933,-0.009211,-0.006909,0.004505,1.010015,-0.003178,-0.005933,-0.009211,1.0
33,1464310039.0,-0.006909,0.004505,1.010015,-0.003178,-0.005933,-0.009211,0.0,0.0,0.0,0.0,0.0,0.0,-0.006909,0.004505,1.010015,-0.003178,-0.005933,-0.009211,-0.006909,0.004505,1.010015,-0.003178,-0.005933,-0.009211,1.0
34,1464310339.0,-0.006544,0.005194,1.007216,-0.002705,-0.004843,-0.01082,0.0,0.0,0.0,0.0,0.0,0.0,-0.006544,0.005194,1.007216,-0.002705,-0.004843,-0.01082,-0.006544,0.005194,1.007216,-0.002705,-0.004843,-0.01082,1.0
